2022-07-20 17:00:43,180 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 17:00:43,619 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 17:00:43,619 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 17:01:15,920 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 17:01:16,180 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 17:01:16,180 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 17:01:16,686 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 17:01:16,689 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 17:01:16,689 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 17:01:20,320 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 17:01:21,505 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 17:01:21,505 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 17:01:21,526 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 17:01:21,540 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 17:01:21,540 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 17:01:31,632 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 17:01:32,002 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 17:01:32,002 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 17:02:18,753 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 17:02:19,110 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 17:02:19,110 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 17:03:17,702 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 17:03:17,706 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 17:03:17,707 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 17:03:19,958 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 17:03:20,280 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 17:03:20,280 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-20 17:03:33,247 INFO    MainThread:8748 [wandb_init.py:_resume_backend():350] resuming backend
2022-07-20 17:03:33,541 INFO    MainThread:8748 [wandb_init.py:_pause_backend():341] pausing backend
2022-07-20 17:03:33,541 INFO    MainThread:8748 [jupyter.py:save_ipynb():377] not saving jupyter notebook
